"id","shop_location","shop_name","lon","lat","product","sales_qty","sales_revenue"
295,"Embakasi (Fedha, Nyayo,Tasia)","Bahamas (B) Electronics",36.90016,-1.319926,"widgets",5358,1607400
296,"Huruma","Jennifer shop",36.87801,-1.261433,"widgets",2310,693000
297,"Dandora Phase 1","Gateway Cereals Shop",36.889931,-1.258599,"widgets",7908,2372400
298,"Thika","Landmark Kinyozi",37.092036,-1.073217,"widgets",6063,1818900
299,"Gachie","Vision Gas",36.767117,-1.219856,"widgets",7790,2337000
300,"Dandora Phase 1","Rescue Butchery",36.886841,-1.260556,"widgets",7851,2355300
301,"Kiserian","Corner Duka Kiserian",36.682962,-1.426364,"widgets",7431,2229300
302,"Kayole","Watailor classic collection",36.908417,-1.27944,"widgets",8932,2679600
303,"Ruaraka/Baba Dogo","Emmysam store",36.883077,-1.24916,"widgets",1218,365400
304,"Kariobangi North","Kariobangi Memory Enterprise",36.88065,-1.255859,"widgets",819,245700
305,"Rongai","Bethsaida cereals and shop",36.749353,-1.394476,"widgets",5252,1575600
306,"Mwiki","Jasco Matt",36.920013,-1.224633,"widgets",4071,1221300
307,"Thika","Edymac electricals Nyacaba",37.055557,-1.098287,"widgets",2018,605400
308,"Dagoretti Corner","EMCO Petrol Station",36.757211,-1.298115,"widgets",2051,615300
309,"Embakasi (Fedha, Nyayo,Tasia)","Alevic Chemist",36.88977,-1.30808,"widgets",5314,1594200
310,"Kayole","Sharks Agencies",36.916525,-1.272425,"widgets",1046,313800
311,"Thika","Sabina Muthoni Shop Kibuto",37.053878,-1.073215,"widgets",6732,2019600
312,"Embakasi (Fedha, Nyayo,Tasia)","Smart shop - Tassia",36.8925,-1.3107,"widgets",6065,1819500
313,"Syokimau","Rolcham Enterprises",36.925971,-1.366397,"widgets",2064,619200
314,"Kasarani","Zam Chicks Outlet",36.871965,-1.230733,"widgets",937,281100
315,"Ngara","Dan General Shop",36.833756,-1.272609,"widgets",4930,1479000
316,"Kangemi","Teddy Care Chemist",36.750299,-1.267101,"widgets",2679,803700
317,"Riruta Satellite","Hermes Dairy",36.738045,-1.29317,"widgets",4112,1233600
318,"Roysambu/Mirema","Mash gas point",36.893081,-1.206058,"widgets",104,31200
319,"Pangani","Hatron Elect (Pangani)",36.837856,-1.26687,"widgets",954,286200
320,"Dandora Phase 1","Wekonze Enterprise",36.901425,-1.265704,"widgets",6403,1920900
321,"Kariobangi North","Digital Gas",36.883447,-1.255115,"widgets",1375,412500
322,"Ruiru","Safi sacco",36.933376,-1.151615,"widgets",9607,2882100
323,"Kawangware","Amazing Grace",36.75293,-1.283498,"widgets",6447,1934100
324,"Pipeline","Eddysam mini Selection",36.887867,-1.31018,"widgets",1680,504000
325,"Thika","Abrazack Enterprises",37.105692,-1.060787,"widgets",3907,1172100
326,"Obama","Geoka Traders Cooking Gas",36.9229,-1.257599,"widgets",7761,2328300
327,"Obama","Chany's Butchery-EA",36.919028,-1.25789,"widgets",8586,2575800
328,"Kikuyu","Mama Tony Shop,Kikuyu",36.674548,-1.211302,"widgets",2168,650400
329,"Bahati","Creammart Holdings Limited",36.85509,-1.29175,"widgets",1359,407700
330,"Zimmerman","Bethel Mini Mart (Zimmerman)",36.89597,-1.2142,"widgets",7993,2397900
331,"Obama","Globelight Electricals",36.923173,-1.255101,"widgets",2864,859200
332,"Obama","Macbest Supermarket",36.9289,-1.25488,"widgets",7212,2163600
333,"Dandora Phase 4 & 5","Arizona shop Dandora",36.913433,-1.242042,"widgets",8614,2584200
334,"Juja","The Rock Butchery",37.020464,-1.092215,"widgets",1901,570300
335,"Ruaka/Denderu","Reliance kerosene and Gas suppliers",36.755591,-1.177777,"widgets",8890,2667000
336,"Umoja 2 and 3","Nasra studio",36.899233,-1.276346,"widgets",9415,2824500
337,"Kitengela","Wellspring Home Supplies",36.955218,-1.481081,"widgets",953,285900
338,"Huruma","DIGITAL FLAMES SUPERMARKET",36.86579,-1.2606,"widgets",1659,497700
339,"Eastleigh","Umiema Small Supermarket",36.849037,-1.28111,"widgets",4111,1233300
340,"Limuru","Greenland Wholesalers & Distributors Limited",36.64293,-1.110504,"widgets",8527,2558100
341,"Kitengela","MEAT MASTERS BUTCHERY",36.965362,-1.496945,"widgets",8408,2522400
342,"Juja","Beza",37.015117,-1.100796,"widgets",7502,2250600
343,"Kawangware","Wavickky shop kawangware",36.74511,-1.287553,"widgets",9571,2871300
344,"Obama","Edmac investment saika",36.916168,-1.256806,"widgets",7057,2117100
345,"Ruaka/Denderu","Spintec Cyber",36.778114,-1.193487,"widgets",5540,1662000
346,"Athi River","ULTASUBLIME CONCEPTS",36.980813,-1.428096,"widgets",4371,1311300
347,"Mlolongo","Mg Shop 2",36.94151,-1.390622,"widgets",9142,2742600
348,"Thika","Masters Seeds Shop",37.125805,-1.065673,"widgets",2362,708600
349,"Kiambu Township","Shianne Cereals",36.839205,-1.202292,"widgets",1595,478500
350,"Kibera","Faraji gas supplies",36.775046,-1.312088,"widgets",8737,2621100
351,"Kawangware","Maisha Hardware (Kawangware)",36.75185,-1.288882,"widgets",7810,2343000
352,"Kayole","Trinity shop",36.922629,-1.256691,"widgets",3406,1021800
353,"Kiambiu","Oryx Shop Kiambiu",36.866184,-1.281909,"widgets",3101,930300
354,"Huruma","MERCY HURUMA GAS POINT",36.875327,-1.257804,"widgets",8841,2652300
355,"Kahawa","Metromart Limited",36.931943,-1.191283,"widgets",9413,2823900
356,"Kayole","Kenmar shoes and textiles",36.9253,-1.2623,"widgets",9876,2962800
357,"Waithaka","Wakanyire supermarket",36.722922,-1.281996,"widgets",126,37800
358,"Mlango Kubwa","Options Investments",36.844119,-1.265183,"widgets",9480,2844000
359,"Kiambu Township","Zamursky wa Eddy's shop",36.829202,-1.168662,"widgets",8084,2425200
360,"Rongai","Terrazzo Palace",36.744416,-1.396432,"widgets",4529,1358700
361,"Ruaraka/Baba Dogo","Wall Solution Energy Agency",36.880218,-1.241189,"widgets",2749,824700
362,"Githurai 44","Kamukunji Traders",36.900351,-1.200825,"widgets",5686,1705800
363,"Kasarani","KEJACK SHOP- Maternity",36.912959,-1.221507,"widgets",1771,531300
364,"Dandora Phase 1","Karia Supermarket 2",36.8895,-1.2594,"widgets",1675,502500
365,"Kiambiu","Rollon Enterprises Kiambiu",36.864531,-1.28202,"widgets",8365,2509500
366,"Eastleigh","Altruism Company Limited",36.843889,-1.268091,"widgets",5372,1611600
367,"Mlolongo","Mwagesicho shop",36.942436,-1.391338,"widgets",6237,1871100
368,"Kayole","Leshcomm Enterprises",36.923375,-1.26496,"widgets",6974,2092200
369,"Kayole","Sauti B Shop",36.920748,-1.269707,"widgets",9488,2846400
370,"Kahawa West","Wamac Collection",36.904179,-1.184481,"widgets",2351,705300
371,"Thika","Kei kei Celkom shop",37.081275,-1.038262,"widgets",704,211200
372,"Huruma","Joyraw transaction services",36.874355,-1.260508,"widgets",9099,2729700
373,"Ruaka/Denderu","Faulu Kerosene pump",36.823723,-1.215482,"widgets",4324,1297200
374,"Dagoretti Corner","Fix-IT Electrical and Hardware",36.756393,-1.299423,"widgets",7115,2134500
375,"Mathare slum","Awendo Traders",36.858955,-1.261157,"widgets",6563,1968900
376,"Gachie","Jewel Hardware",36.7558,-1.2146,"widgets",9079,2723700
377,"Gachie","Rwinu ventures",36.77777,-1.22072,"widgets",5576,1672800
378,"Kibera","Double M Enterprises mashimoni",36.795717,-1.314105,"widgets",4806,1441800
379,"Kariobangi South","Smiles Empire",36.885911,-1.263627,"widgets",5795,1738500
380,"Githurai 44","Waimani Gas Shop",36.905198,-1.200107,"widgets",1625,487500
381,"Ruaka/Denderu","Wote Supermarket",36.746869,-1.193242,"widgets",4166,1249800
382,"Juja","Chamghe Wandu Butchery",37.027418,-1.151306,"widgets",2813,843900
383,"Embakasi (Fedha, Nyayo,Tasia)","Jambo Enterprises",36.901144,-1.301437,"widgets",2036,610800
384,"Kayole","Top spring medical centre",36.91273,-1.275007,"widgets",796,238800
385,"Kawangware","Cyber world tech",36.747398,-1.286969,"widgets",5057,1517100
386,"Umoja Innercore and 1","Githimu Phamaceuticals",36.891411,-1.277994,"widgets",1756,526800
387,"Kitengela","Elohim enterprise",36.955082,-1.481753,"widgets",7541,2262300
388,"Shauri Moyo","Messoh Enterprises",36.848305,-1.292052,"widgets",152,45600
389,"Zimmerman","Mom's choice self selection",36.895717,-1.210458,"widgets",8343,2502900
390,"Imara Daima","Unique Mini Selection",36.886509,-1.321249,"widgets",7242,2172600
391,"Mathare North","Donisha Cereals",36.874355,-1.25138,"widgets",403,120900
392,"Ruaka/Denderu","Stewa Shop",36.804493,-1.15215,"widgets",12,3600
393,"Kitengela","Dm cooking gas",36.963995,-1.480226,"widgets",585,175500
394,"Zimmerman","Jachin Hardware & Electronics",36.89515,-1.21537,"widgets",7134,2140200
395,"Imara Daima","Blue Flame Gas",36.885113,-1.324048,"widgets",6344,1903200
396,"Kitengela","Carol shop(Yukos)",36.952736,-1.50703,"widgets",6746,2023800
397,"Uthiru","Genesis Gas Supplies (Uthiru)-3",36.715435,-1.261459,"widgets",5026,1507800
398,"Kitengela","Sterling Entertainment (Kitengela)",36.95819,-1.474523,"widgets",2900,870000
399,"Eastleigh Section 3","Jinsia General Shop",36.853863,-1.28494,"widgets",5461,1638300
400,"Kiambu Township","Milimani Gas And Kerosine Pump",36.751743,-1.147362,"widgets",6375,1912500
401,"Mlolongo","ELITE MERCHANTS",36.9476,-1.3999,"widgets",1403,420900
402,"Eastleigh","Emmanuel store",36.850013,-1.271958,"widgets",5619,1685700
403,"Dandora Phase 2","Liomart",36.9018,-1.252993,"widgets",6988,2096400
404,"Kasarani","By Faith General Shop",36.907242,-1.212493,"widgets",8483,2544900
405,"Kahawa West","Kamae supermarket (kamae road Kahawa west)",36.910097,-1.17555,"widgets",7087,2126100
406,"Zimmerman","K1 Gas",36.894347,-1.213012,"widgets",3152,945600
407,"Eastleigh Section 3","Annointed Shop Kiambiu",36.86159,-1.283588,"widgets",8405,2521500
408,"Mathare North","Inforsoft technology",36.874023,-1.250552,"widgets",2762,828600
409,"Kibera","Luzon (Kibera)",36.788573,-1.312145,"widgets",1451,435300
410,"Kawangware","Eunika Supermarket-EA",36.744849,-1.285543,"widgets",9844,2953200
411,"Rongai","Loliondo mini supermarket( Gataka)",36.720302,-1.372516,"widgets",6106,1831800
412,"Eastleigh Section 3","Essy Gas Distributors",36.853108,-1.285448,"widgets",6862,2058600
413,"Imara Daima","Moraa General Shop",36.885441,-1.322034,"widgets",1840,552000
414,"Dandora Phase 3","Lobentech comps",36.902628,-1.24858,"widgets",1716,514800
415,"Rongai","Andimi general stores",36.748321,-1.39678,"widgets",2455,736500
416,"Huruma","Geopharm",36.866928,-1.258972,"widgets",1632,489600
417,"Mowlem-Dandora","Githogoris Shop",36.900352,-1.26276,"widgets",4313,1293900
418,"Kibera Ayany","Anti-Hill Medical Clinic and Chemist -Kibera Ayany",36.774972,-1.310963,"widgets",7650,2295000
419,"Embakasi (Fedha, Nyayo,Tasia)","Dilmart Stores",36.90222,-1.30498,"widgets",9314,2794200
420,"Ruiru","Sasuna gas depot",36.937287,-1.157944,"widgets",1456,436800
421,"Gatina","Trinity",36.750611,-1.278468,"widgets",9124,2737200
422,"Kikuyu","Mimos general shop",36.67796,-1.269697,"widgets",1205,361500
423,"Kiserian","Elison Dairy shop",36.690545,-1.432854,"widgets",3085,925500
424,"Huruma","MNetworks Communication",36.871916,-1.256947,"widgets",5423,1626900
425,"Kibera","Tumaini general shop(Darajani)",36.7892,-1.311,"widgets",4109,1232700
426,"Kangemi","Frawaki Supermarket",36.760515,-1.269133,"widgets",1596,478800
427,"Pipeline","Muhindi Mweusi supermarket Pipeline",36.890395,-1.315282,"widgets",7247,2174100
428,"Ruiru","Blessed Mini Mart (Kihunguro)",36.95731,-1.159401,"widgets",1272,381600
429,"Kasarani","Wizzy Mini Matt",36.9017,-1.2181,"widgets",1142,342600
430,"Zimmerman","Diana Gas",36.894248,-1.212191,"widgets",8980,2694000
431,"Githurai 44","STEPA SUPERMARKET",36.90205,-1.198692,"widgets",6700,2010000
432,"Donholm","KASA GAS SUPPLY DONHOLM",36.890971,-1.29901,"widgets",8034,2410200
433,"Mwiki","Mugumo Chemist",36.922624,-1.2253,"widgets",9558,2867400
434,"Thika","Jobil electronics kiganjo",37.099271,-1.074662,"widgets",3137,941100
435,"Thika","EJUDE ENTERPRISES",37.12574,-1.06645,"widgets",4163,1248900
436,"Loresho/Kyuna","Raspberry",36.7483,-1.2354,"widgets",1076,322800
437,"Limuru","Pawa Enterprises",36.627683,-1.109471,"widgets",1353,405900
438,"Kahawa West","Kanorero Gas supplier",36.902123,-1.183622,"widgets",9454,2836200
439,"Pipeline","Vinny shop",36.896775,-1.321807,"widgets",3955,1186500
440,"Eastleigh Section 3","A. Salam Gas Suppliers",36.852615,-1.28636,"widgets",1807,542100
441,"Dandora Phase 4 & 5","Revival Shop",36.905012,-1.244254,"widgets",9409,2822700
442,"South C","Aymat bandari",36.8211,-1.3255,"widgets",9972,2991600
443,"Kahawa West","NAKI GENERAL SUPPLIERS LTD",36.905127,-1.181835,"widgets",226,67800
444,"Langata","Violet shop",36.776824,-1.316615,"widgets",4679,1403700
445,"Kibera Ayany","Olympics Stage Shop",36.777616,-1.312822,"widgets",9585,2875500
446,"Mathare North","Margaret Shop",36.871407,-1.252993,"widgets",3820,1146000
447,"Kayole","SK Mayai",36.919756,-1.262051,"widgets",6515,1954500
448,"Huruma","Petson 3c Hub",36.873,-1.25638,"widgets",2137,641100
449,"Kariobangi North","Karia Supermarket 5",36.8858,-1.2615,"widgets",7660,2298000
450,"Kiserian","Clean Cut",36.688047,-1.43027,"widgets",2313,693900
451,"Riruta Satellite","Wagache Equity Agent",36.727773,-1.290528,"widgets",6474,1942200
452,"Thika","Mama wangari general shop",37.106128,-1.060829,"widgets",2632,789600
453,"Pipeline","Naichu enterprises- pipeline",36.893233,-1.320262,"widgets",414,124200
454,"Ruai","Mashtech bypass",36.98204,-1.263664,"widgets",7598,2279400
455,"Mlolongo","Jikaze Investments (Mlolongo)",36.943976,-1.394665,"widgets",3456,1036800
456,"Eastleigh","Kefoma",36.84888,-1.266978,"widgets",9483,2844900
457,"Ruiru","Ken Gas Depot",36.936182,-1.155807,"widgets",5443,1632900
458,"Ngong","Ngong Heights Supermarket",36.656572,-1.356572,"widgets",623,186900
459,"Githurai 45","Upright ventures",36.938051,-1.2135,"widgets",9994,2998200
460,"Thika","Homeway supermarket (Weitethie)",37.053228,-1.067511,"widgets",3852,1155600
461,"Pipeline","Hebamalijee Glassmart Hardware And Paints",36.897274,-1.320337,"widgets",4521,1356300
462,"Limuru","Nyambari Evergreen Agencies",36.631897,-1.053907,"widgets",4839,1451700
463,"South B","Crocodiles place",36.848497,-1.315591,"widgets",4354,1306200
464,"Kibera","Kongowea Shop",36.792364,-1.314954,"widgets",1056,316800
465,"Jerusalem Jericho","Jericho Cereals Shop",36.870206,-1.292152,"widgets",5156,1546800
466,"Thika","Jobil electronics",37.100464,-1.075016,"widgets",8787,2636100
467,"Kangemi","Yobra Electronics",36.74525,-1.26657,"widgets",5471,1641300
468,"Githurai 45","Wamaina General Shop",36.918631,-1.207918,"widgets",2071,621300
469,"Ruiru","Maina gas suppliers",36.941816,-1.155478,"widgets",8306,2491800
470,"Githurai 45","Loyal Gas",36.970111,-1.215266,"widgets",7677,2303100
471,"Syokimau","Shanton Saloon",36.934964,-1.371199,"widgets",854,256200
472,"Kibera","Makaa shop",36.797602,-1.314428,"widgets",8179,2453700
473,"Githurai 45","Nichi Powell's Enterprise",36.932332,-1.211105,"widgets",5464,1639200
474,"Rongai","Economy Traders & Gas Depot",36.746412,-1.39178,"widgets",2650,795000
475,"Thika","Wa Brian gen supplies",37.11952,-1.06094,"widgets",7799,2339700
476,"Kangemi","Mountain Supermarket",36.7386,-1.27385,"widgets",2149,644700
477,"Mathare North","Manhuss stores",36.866849,-1.253524,"widgets",1839,551700
478,"Rongai","Creamline Farmers Produce",36.7452,-1.396434,"widgets",3248,974400
479,"Parklands","Hikma Mart & Wholesale",36.827225,-1.258108,"widgets",2009,602700
480,"Lucky Summer","Daughters Bookshop",36.896458,-1.241237,"widgets",840,252000
481,"Riruta Satellite","Naivasha Classic Butchery",36.746174,-1.290849,"widgets",77,23100
482,"Umoja Innercore and 1","HEZNIC ENTERPRISES LTD TENA",36.885835,-1.291074,"widgets",5788,1736400
483,"Kibera","Agape shop",36.801002,-1.315423,"widgets",6335,1900500
484,"Zimmerman","Wa Saimo Shop",36.898712,-1.205465,"widgets",789,236700
485,"Kasarani","Mwapa Shop",36.903628,-1.215243,"widgets",2242,672600
486,"Kikuyu","Islands shop Kikuyu",36.663118,-1.248537,"widgets",1417,425100
487,"Ngara","Memos V Wholesale & Retail Shop",36.835274,-1.270732,"widgets",8878,2663400
488,"Githurai 44","Stedo Supermarket",36.90046,-1.20114,"widgets",794,238200
489,"Ngong","Matasia Mpesa shop",36.683147,-1.392127,"widgets",6344,1903200
490,"Kibera","Makina Dailies",36.782999,-1.3077,"widgets",2730,819000
491,"Lucky Summer","Kibsy traders",36.890835,-1.242303,"widgets",8758,2627400
492,"Imara Daima","JOSPI CHEMIST",36.881643,-1.324636,"widgets",5106,1531800
493,"Rongai","Joyous shop",36.763134,-1.389002,"widgets",6467,1940100
494,"Limuru","Equator Gen Shop",36.64149,-1.107307,"widgets",4876,1462800
495,"Ngummo","One Stop Jusaka Enterprises",36.799693,-1.310799,"widgets",5085,1525500
496,"Buruburu","NJEGATU VENTURES",36.879976,-1.294034,"widgets",6791,2037300
497,"Rongai","Jirani Super Stores",36.773496,-1.391191,"widgets",5984,1795200
498,"Ruaraka/Baba Dogo","Ebenezer shop",36.88915,-1.244373,"widgets",392,117600
499,"Chokaa","Green Grocer And Shop",36.95296,-1.251974,"widgets",704,211200
500,"Mowlem-Dandora","Isha hardware",36.895203,-1.26378,"widgets",1080,324000
501,"Ruai","Miwa Tatu Shop 1",37.06544,-1.281675,"widgets",1373,411900
